0,0,0,0
0.0999999999999091,0,0,0
0.200000000000045,0,0,0
0.299999999999955,0,0,0
0.400000000000091,0,0,0
0.5,0,0,0
0.599999999999909,0,0,0
0.700000000000045,2.71594816159132e-06,2.71594816159132e-05,2.71594816159132e-07
0.799999999999955,1.39931969633197e-05,0.000112772488017284,1.6709145124911e-06
0.900000000000091,4.07233120593112e-05,0.000267301150959914,5.74324571842222e-06
1,9.10183370372375e-05,0.000502950249779263,1.4845079422146e-05
1.09999999999991,0.000174392512334714,0.000833741752974763,3.22843306556174e-05
1.20000000000005,0.000301945267357927,0.00127552755023214,6.24788573914101e-05
1.29999999999995,0.000486537477076001,0.00184592209718073,0.00011113260509901
1.40000000000009,0.000742951146452101,0.002564136693761,0.00018542771974422
1.5,0.00108802098376112,0.00345069837309015,0.000294229818120332
1.59999999999991,0.00154072489231451,0.00452703908553397,0.000448302307351783
1.70000000000005,0.00213837813511421,0.005976532427997,0.000662140120863204
1.79999999999995,0.00293821207650368,0.00799833941389471,0.000955961328513573
1.90000000000009,0.00400421454207139,0.0106600246556771,0.00135638278272071
2,0.00540756996130755,0.0140335541923616,0.00189713977885147
2.09999999999991,0.00722696194997569,0.0181939198866814,0.00261983597384904
2.20000000000005,0.00954868564640371,0.0232172369642802,0.00357470453848941
2.29999999999995,0.0124665109086555,0.0291782526225176,0.00482135562935495
2.40000000000009,0.0160812325123107,0.036147216036552,0.00642947888058602
2.5,0.0204998403521408,0.0441860783983017,0.0084794629158001
2.59999999999991,0.0258342419628754,0.0533440161073456,0.0110628871120876
2.70000000000005,0.032210320028088,0.0637607806521262,0.0142839191148964
2.79999999999995,0.0397712031165173,0.0756088308842932,0.0182610394265482
2.90000000000009,0.0486690063517706,0.0889780323525324,0.0231279400617252
3,0.059063684064374,0.103946777126034,0.0290343084681626
3.09999999999991,0.0711215882072354,0.120579041428614,0.0361464672888862
3.20000000000005,0.0850137503684486,0.138921621612132,0.044647842325731
3.29999999999995,0.100913919260494,0.159001688920456,0.0547392342517805
3.40000000000009,0.118996399444324,0.180824801838302,0.0666388741962129
3.5,0.139433749806092,0.204373503617681,0.0805822491768221
3.59999999999991,0.162394410954064,0.229606611479715,0.0968216902722285
3.70000000000005,0.188046972734032,0.256525617799685,0.115626387545632
3.79999999999995,0.216558032381771,0.285110596477387,0.137282190783809
3.90000000000009,0.248084324840693,0.315262924589223,0.162090623267878
4,0.282770881102935,0.346865562622414,0.190367711378172
4.09999999999991,0.320749433535886,0.379785524329516,0.22244265473176
4.20000000000005,0.362137095663799,0.413876621279123,0.25865636429814
4.29999999999995,0.407035323075427,0.448982274116278,0.299359896605683
4.40000000000009,0.455529139729198,0.484938166537714,0.344912810578603
4.5,0.507686591611818,0.521574518826196,0.395681469739785
4.59999999999991,0.563558369269166,0.558717776573485,0.452037306666701
4.70000000000005,0.623189637869208,0.596312686000419,0.514356270453622
4.79999999999995,0.686621721977822,0.634320841086141,0.583018442651404
4.90000000000009,0.753882541209878,0.67260819232056,0.658406696772392
5,0.824986901770598,0.711043605607199,0.740905386949452
5.09999999999991,0.899936573910217,0.749496721396191,0.830899044340474
5.20000000000005,0.978720062913278,0.787834890030609,0.928771050631801
5.29999999999995,1.06131199438686,0.825919314735799,1.03490225007049
5.40000000000009,1.14767205195215,0.863600575652912,1.1496694552657
5.5,1.23774342570445,0.900713737523053,1.27344379783615
5.59999999999991,1.33145075160208,0.937073258976302,1.40658887299636
5.70000000000005,1.42870975428946,0.972590026873756,1.5494598484253
5.79999999999995,1.52942959259865,1.00719838309192,1.70240280768517
5.90000000000009,1.63350281701105,1.04073224412393,1.86575308938627
6,1.74080340800338,1.07300590992336,2.03983343018661
6.09999999999991,1.8511848167735,1.10381408770114,2.22495191186396
6.20000000000005,1.96447807800971,1.13293261236213,2.42139971966493
6.29999999999995,2.08049005952478,1.16011981515071,2.62944872561741
6.40000000000009,2.19900190447972,1.1851184495494,2.84934891606538
6.5,2.31976770940751,1.20765804927787,3.08132568700613
6.59999999999991,2.44251346633165,1.22745756924149,3.3255770336393
6.70000000000005,2.5669412426456,1.24427776313947,3.58227115790386
6.79999999999995,2.69273709382368,1.25795851178075,3.85154486728622
6.90000000000009,2.81957326449265,1.26836170668976,4.13350219373549
7,2.9471087731311,1.27535508638449,4.4282130710486
